Effective_Signal,Noise,Raw_Signal,Exposure_Time,Subframe_Index,Saturated
280.4126,36.33582715869498,553.3646,0.116416,7,False
280.12,36.329782289094155,553.49585,0.116416,8,False
284.31345,37.393236965517644,557.631,0.119296,0,False
285.3741,36.8558774596457,558.53613,0.119296,1,False
285.79306,36.63190978100838,559.0505,0.119296,2,False
284.48428,37.48369691506397,557.65283,0.119296,3,False
286.97803,36.954178746063775,560.0072,0.119296,4,False
284.89035,37.46366603525329,558.18555,0.119296,5,False
287.12488,37.007161043564636,560.25305,0.119296,6,False
287.3819,36.76252320171843,560.33386,0.119296,7,False
287.11365,36.76503987433671,560.4895,0.119296,8,False
291.6747,37.86647661628864,564.9923,0.122272,0,False
292.5292,37.32152932898558,565.6913,0.122272,1,False
292.94516,37.088530760824135,566.2026,0.122272,2,False
294.16913,37.39649542266972,567.3377,0.122272,3,False
291.50705,37.75879377856682,564.53625,0.122272,4,False
292.17136,37.85315416606174,565.46655,0.122272,5,False
294.40814,37.38876467912846,567.53625,0.122272,6,False
294.66382,37.20179721303668,567.61584,0.122272,7,False
294.3089,37.18605519653046,567.6847,0.122272,8,False
299.90744,37.755759205474035,573.225,0.125312,0,False
300.27042,37.51109978444139,573.4325,0.125312,1,False
299.0126,38.2174378071111,572.27,0.125312,2,False
301.53815,37.82493937979461,574.7067,0.125312,3,False
298.86765,38.11000313003331,571.89685,0.125312,4,False
299.45517,38.22470999294056,572.75037,0.125312,5,False
301.70935,37.86309947361116,574.8375,0.125312,6,False
302.01398,37.613590130426665,574.96594,0.125312,7,False
301.68213,37.59810166936109,575.058,0.125312,8,False
306.3115,38.52986126835435,579.629,0.128416,0,False
307.39365,38.204679113129885,580.55566,0.128416,1,False
307.7852,37.994187636422836,581.0426,0.128416,2,False
306.5554,38.586495843159774,579.724,0.128416,3,False
309.08173,38.23755770106584,582.1109,0.128416,4,False
307.05496,38.61345094441861,580.35016,0.128416,5,False
309.31085,38.29230949185458,582.43896,0.128416,6,False
309.61633,38.09223536740027,582.56836,0.128416,7,False
309.21802,38.071602967767646,582.5939,0.128416,8,False
314.12857,39.01619409049634,587.44617,0.131616,0,False
315.13583,38.64259363570256,588.29785,0.131616,1,False
315.57376,38.46818525611745,588.8312,0.131616,2,False
316.75616,38.73118428822373,589.92474,0.131616,3,False
314.05264,38.87643918693168,587.0818,0.131616,4,False
314.80698,39.029006732443655,588.1022,0.131616,5,False
317.46307,38.53200839740489,590.5912,0.131616,6,False
316.93372,38.56244314247679,589.88574,0.131616,7,False
317.13928,38.76804693345572,590.51514,0.131616,8,False
325.20673,39.02048025640251,598.5243,0.13488,0,False
324.87195,39.16715938141533,598.034,0.13488,1,False
322.45743,39.38439165648582,595.71484,0.13488,2,False
325.00336,38.998828240210706,598.17194,0.13488,3,False
322.1382,39.36362438693796,595.16736,0.13488,4,False
323.46524,38.94046463309197,596.76044,0.13488,5,False
323.03696,39.07643238943684,596.1651,0.13488,6,False
321.9036,39.285548193008495,594.8556,0.13488,7,False
324.8731,39.17207404112649,598.2489,0.13488,8,False
329.97025,39.732525973884954,603.28784,0.13824,0,False
330.27994,39.79711517629093,603.442,0.13824,1,False
331.12674,39.55427649911395,604.38416,0.13824,2,False
331.64188,39.41273052307497,604.8104,0.13824,3,False
333.0581,39.63669010951737,606.0873,0.13824,4,False
330.749,39.82905506961685,604.0442,0.13824,5,False
333.24487,39.64018863511856,606.37305,0.13824,6,False
333.5802,39.50346830464668,606.5322,0.13824,7,False
333.20764,39.49550288745291,606.5835,0.13824,8,False
338.3456,40.135962351326995,611.6632,0.141696,0,False
339.5508,39.9793109447817,612.7129,0.141696,1,False
340.08713,39.901164618496324,613.34454,0.141696,2,False
338.56802,40.23618958013463,611.7366,0.141696,3,False
341.3838,40.074960688666266,614.41296,0.141696,4,False
339.07407,40.27331117560387,612.36926,0.141696,5,False
341.60565,40.09764311101047,614.73376,0.141696,6,False
342.0055,39.977001971832884,614.9575,0.141696,7,False
341.60358,39.995487242414974,614.9794,0.141696,8,False
347.08542,40.68737799976473,620.40295,0.145216,0,False
348.0966,40.4370486474956,621.25867,0.145216,1,False
348.70193,40.369387108420575,621.95935,0.145216,2,False
350.0631,40.55727168993596,623.2317,0.145216,3,False
346.86612,40.60386115345469,619.89526,0.145216,4,False
347.57834,40.73183382122444,620.87354,0.145216,5,False
350.6482,40.444307346333545,623.77637,0.145216,6,False
350.26685,40.44743093357038,623.2189,0.145216,7,False
350.14062,40.55210617218246,623.5165,0.145216,8,False
359.53204,40.895226026133166,632.8496,0.148832,0,False
359.02704,41.001409110397574,632.1891,0.148832,1,False
356.3671,41.21680985201917,629.6245,0.148832,2,False
359.0346,40.913703204520345,632.2032,0.148832,3,False
358.79865,40.96346211104709,631.8278,0.148832,4,False
355.72476,41.12857795347252,629.01996,0.148832,5,False
357.42233,40.8476385252417,630.5505,0.148832,6,False
356.79025,40.875049486814035,629.74225,0.148832,7,False
355.48593,41.101358507179825,628.86176,0.148832,8,False
364.73587,41.65358067771066,638.05347,0.152544,0,False
364.4805,41.586569211627065,637.6426,0.152544,1,False
365.89932,41.36369128190485,639.15674,0.152544,2,False
366.47562,41.267828443554215,639.64417,0.152544,3,False
367.88666,41.41274886487238,640.91583,0.152544,4,False
368.1601,41.380930354470166,641.4553,0.152544,5,False
365.29178,41.71630328048978,638.4199,0.152544,6,False
368.0536,41.47795037669352,641.0056,0.152544,7,False
368.60834,41.37367165563223,641.98413,0.152544,8,False
373.69357,42.13324553124344,647.0111,0.156352,0,False
375.1074,41.84047531404821,648.2694,0.156352,1,False
375.803,41.75273703939133,649.0604,0.156352,2,False
374.0203,42.14362242252161,647.18884,0.156352,3,False
377.22388,41.9132268437242,650.25305,0.156352,4,False
377.5241,41.85435882312249,650.81934,0.156352,5,False
374.58768,42.174380855390076,647.7158,0.156352,6,False
377.38794,41.932097842263865,650.33997,0.156352,7,False
377.99164,41.826297788558726,651.36743,0.156352,8,False
384.55606,42.28743960793315,657.87366,0.160256,0,False
385.25662,42.19962310872543,658.4187,0.160256,1,False
383.42722,42.65861240425271,656.68463,0.160256,2,False
383.12112,42.604572726616404,656.2897,0.160256,3,False
386.70197,42.41142821840686,659.73114,0.160256,4,False
384.00974,42.68746647391806,657.30493,0.160256,5,False
387.57013,42.33609527855328,660.69824,0.160256,6,False
387.06287,42.35241184089839,660.0149,0.160256,7,False
386.97235,42.45040022911313,660.34814,0.160256,8,False
397.27515,42.79391660061462,670.5927,0.164256,0,False
396.6551,42.92394468589256,669.81714,0.164256,1,False
393.6199,43.1574611545285,666.8773,0.164256,2,False
396.8841,42.814041889365974,670.0527,0.164256,3,False
393.1107,43.16111612923136,666.1399,0.164256,4,False
395.07193,42.670114110623935,668.3671,0.164256,5,False
394.23837,42.762618688085226,667.3665,0.164256,6,False
392.78818,43.09594159139327,665.7402,0.164256,7,False
396.45874,42.89059944804989,669.8346,0.164256,8,False
402.6826,43.63402669740918,676.0001,0.168352,0,False
402.9794,43.68102616547023,676.1415,0.168352,1,False
404.2368,43.30988034313372,677.4942,0.168352,2,False
405.01602,43.15331255593588,678.1846,0.168352,3,False
406.48645,43.44168331649614,679.5156,0.168352,4,False
403.59988,43.65806321370234,676.8951,0.168352,5,False
406.69952,43.4800241359991,679.82764,0.168352,6,False
407.41016,43.30562924340552,680.3622,0.168352,7,False
406.90405,43.32352378375888,680.2799,0.168352,8,False
412.8126,44.09256822481788,686.1301,0.172544,0,False
414.33792,43.811771758697205,687.5,0.172544,1,False
415.27426,43.660312843888455,688.5317,0.172544,2,False
413.19266,44.15331093724136,686.3612,0.172544,3,False
416.7287,43.91273807464033,689.7579,0.172544,4,False
413.73868,44.11476241806893,687.0339,0.172544,5,False
416.93347,43.981198043613546,690.06165,0.172544,6,False
417.63574,43.77968081106622,690.58777,0.172544,7,False
417.20996,43.79618888869097,690.5858,0.172544,8,False
425.75522,44.10738773110389,699.07275,0.176832,0,False
423.21048,44.53818112215217,696.37256,0.176832,1,False
424.821,44.36556381504138,698.0784,0.176832,2,False
423.5059,44.60012957161784,696.67444,0.176832,3,False
427.27106,44.483057090397374,700.30023,0.176832,4,False
427.7542,44.295601395212444,701.04944,0.176832,5,False
424.10764,44.674931124005404,697.2358,0.176832,6,False
427.4712,44.5186168922482,700.4232,0.176832,7,False
428.19897,44.22731675712903,701.5748,0.176832,8,False
435.5864,44.90552900767566,708.90393,0.181248,0,False
436.4951,44.648534384195635,709.6571,0.181248,1,False
434.14804,45.10204796116438,707.40546,0.181248,2,False
438.0114,44.9972000890608,711.18,0.181248,3,False
433.8597,45.05905412958581,706.8889,0.181248,4,False
434.8231,45.131972897956686,708.1183,0.181248,5,False
438.30756,45.019073291913585,711.43567,0.181248,6,False
439.03674,44.74170252163988,711.9888,0.181248,7,False
438.4895,44.765310151602584,711.86536,0.181248,8,False
444.66684,45.52945611734026,717.9844,0.18576,0,False
446.4908,45.40323945586687,719.65283,0.18576,1,False
447.4495,45.098932466122456,720.7069,0.18576,2,False
445.1122,45.64676596961154,718.28076,0.18576,3,False
449.0912,45.513088304427356,722.12036,0.18576,4,False
445.7715,45.68367716801302,719.0667,0.18576,5,False
449.40076,45.496860756226305,722.52893,0.18576,6,False
450.12292,45.21863491069,723.07495,0.18576,7,False
449.63818,45.220072623986404,723.01404,0.18576,8,False
456.26828,46.10594408302015,729.5858,0.1904,0,False
457.87863,45.962712233040726,731.04065,0.1904,1,False
458.81607,45.63075960807147,732.0735,0.1904,2,False
460.43414,46.04087744111425,733.6027,0.1904,3,False
455.93436,46.09631437107238,728.9635,0.1904,4,False
456.90823,46.18576009885614,730.2034,0.1904,5,False
461.4173,45.71024654131429,734.5454,0.1904,6,False
460.90955,45.72643632593908,733.8616,0.1904,7,False
460.69952,46.020938272845925,734.0753,0.1904,8,False
473.00378,46.18400678995809,746.32135,0.195136,0,False
472.25452,46.51479413885972,745.41656,0.195136,1,False
468.35837,46.72822847711719,741.6158,0.195136,2,False
472.48895,46.28577423319771,745.65753,0.195136,3,False
467.71628,46.703601230595304,740.7455,0.195136,4,False
470.2889,46.1762005192643,743.5841,0.195136,5,False
469.3652,46.41524395702656,742.49335,0.195136,6,False
467.3497,46.62199953708161,740.3017,0.195136,7,False
472.0381,46.51513940584272,745.41394,0.195136,8,False
479.04953,47.153203580022236,752.36707,0.2,0,False
479.4642,47.21862627850437,752.6262,0.2,1,False
481.19418,46.920795742089524,754.4516,0.2,2,False
482.08664,46.609159921151246,755.25525,0.2,3,False
483.95,47.00685353760259,756.9792,0.2,4,False
480.1506,47.29057128608725,753.4458,0.2,5,False
484.16754,47.02185646697331,757.29565,0.2,6,False
484.94885,46.762587936722426,757.9009,0.2,7,False
484.36804,46.78448002136334,757.7439,0.2,8,False
491.1628,47.725337944838344,764.48035,0.204992,0,False
493.34488,47.4272160894066,766.50696,0.204992,1,False
494.29324,47.19382639849098,767.55066,0.204992,2,False
491.5715,47.79202842052368,764.7401,0.204992,3,False
496.15106,47.51717971766486,769.18024,0.204992,4,False
492.29282,47.82783908041684,765.588,0.204992,5,False
496.38928,47.58942143906126,769.51746,0.204992,6,False
497.12988,47.29883611449284,770.0819,0.204992,7,False
496.6333,47.29245946490054,770.00916,0.204992,8,False
506.70908,47.744910266937225,780.0266,0.210112,0,False
503.52737,48.31853899041414,776.68945,0.210112,1,False
505.76242,47.97281344970109,779.01984,0.210112,2,False
504.05264,48.36432462923807,777.2212,0.210112,3,False
508.73743,48.10250436019094,781.7666,0.210112,4,False
509.2514,47.83423191439897,782.54663,0.210112,5,False
504.63968,48.36539279896673,777.7678,0.210112,6,False
508.83026,48.112975660409774,781.7822,0.210112,7,False
509.60126,47.919696282284995,782.97705,0.210112,8,False
518.59155,48.542320548568426,791.9091,0.21536,0,False
519.62256,48.37498474733823,792.7846,0.21536,1,False
516.59485,48.95005927630646,789.8523,0.21536,2,False
521.4189,48.625950685607265,794.58746,0.21536,3,False
516.3367,48.864573329234,789.36584,0.21536,4,False
517.3793,48.97123924779494,790.67444,0.21536,5,False
521.6657,48.669567616194215,794.7938,0.21536,6,False
522.46606,48.465806148257386,795.4181,0.21536,7,False
521.9451,48.48490372825464,795.3209,0.21536,8,False
529.3225,49.4740342917905,802.6401,0.220736,0,False
531.64185,49.121861969129235,804.8039,0.220736,1,False
532.66284,48.90835749851584,805.9203,0.220736,2,False
529.63525,49.519091633072165,802.80383,0.220736,3,False
534.5797,49.24568873570467,807.6089,0.220736,4,False
530.4137,49.530749788545066,803.70886,0.220736,5,False
534.7957,49.25163919636483,807.9238,0.220736,6,False
535.6767,49.04786154403817,808.62866,0.220736,7,False
535.14813,49.086051309236076,808.5239,0.220736,8,False
543.1349,50.06748889280694,816.45245,0.22624,0,False
544.9883,49.71210666616308,818.1503,0.22624,1,False
546.11646,49.50312842990497,819.3739,0.22624,2,False
548.2147,49.85439982153247,821.3833,0.22624,3,False
542.6393,50.02970913215135,815.66846,0.22624,4,False
543.81396,50.11649522520668,817.10913,0.22624,5,False
549.2032,49.665679046542635,822.3313,0.22624,6,False
548.75806,49.69081879874241,821.7101,0.22624,7,False
548.3875,49.89848070462783,821.7633,0.22624,8,False
563.0701,50.2453121786458,836.3877,0.231872,0,False
562.1307,50.42971711634812,835.2927,0.231872,1,False
557.4562,50.703049881359696,830.7136,0.231872,2,False
562.51544,50.24071041713798,835.684,0.231872,3,False
556.7521,50.700498142563454,829.78125,0.231872,4,False
559.8695,50.08830201812599,833.1647,0.231872,5,False
558.7804,50.292004143300105,831.90857,0.231872,6,False
556.29834,50.59166351576553,829.25037,0.231872,7,False
561.94476,50.38954206599796,835.32056,0.231872,8,False
570.4042,51.182631115545036,843.72174,0.237664,0,False
570.75684,51.29577079003725,843.9189,0.237664,1,False
572.93604,50.90446461277144,846.1935,0.237664,2,False
574.07983,50.69910628503823,847.2484,0.237664,3,False
576.14856,51.00959301429871,849.17773,0.237664,4,False
571.58997,51.33376634255722,844.88513,0.237664,5,False
576.3051,51.078220221966816,849.4332,0.237664,6,False
577.3088,50.84843425518627,850.26074,0.237664,7,False
576.71875,50.81208951042878,850.0946,0.237664,8,False
584.7473,51.788574670712215,858.0649,0.243584,0,False
587.3379,51.52634439712277,860.49994,0.243584,1,False
588.5913,51.33601057794673,861.84875,0.243584,2,False
585.1581,51.88342058990198,858.32666,0.243584,3,False
590.7048,51.625468390023784,863.73395,0.243584,4,False
585.96985,51.95829497204377,859.265,0.243584,5,False
590.92554,51.725606604687364,864.0537,0.243584,6,False
591.90015,51.442854524795784,864.8522,0.243584,7,False
591.24646,51.469645084758035,864.6223,0.243584,8,False
599.9581,52.473077254105405,873.2757,0.249664,0,False
602.1837,52.14588823454224,875.34576,0.249664,1,False
603.40137,51.94599483577435,876.6588,0.249664,2,False
605.633,52.25777092142447,878.8016,0.249664,3,False
599.4878,52.44860645668519,872.51697,0.249664,4,False
600.8098,52.59720612929096,874.105,0.249664,5,False
605.9068,52.31009505373899,879.0349,0.249664,6,False
606.89935,52.11112955998791,879.8513,0.249664,7,False
606.2331,52.123106008460766,879.6089,0.249664,8,False
617.43225,52.80575278182032,890.7498,0.255904,0,False
618.76025,52.62313352179571,891.9223,0.255904,1,False
615.0642,53.13270982512928,888.32166,0.255904,2,False
620.9738,52.97199343933881,894.1424,0.255904,3,False
614.7025,53.1104994474884,887.7317,0.255904,4,False
616.0115,53.24370776536757,889.30664,0.255904,5,False
621.1786,53.01274033812957,894.30676,0.255904,6,False
622.2392,52.787788109111034,895.19116,0.255904,7,False
621.57715,52.751292310048484,894.953,0.255904,8,False
630.10706,53.762671014801484,903.4246,0.262272,0,False
632.9708,53.504923817194445,906.1329,0.262272,1,False
634.3546,53.24335170879135,907.61206,0.262272,2,False
630.6771,53.82693383201259,903.8457,0.262272,3,False
636.70966,53.63559118587059,909.73883,0.262272,4,False
631.48804,53.870388918701266,904.7832,0.262272,5,False
636.87427,53.665365068357836,910.00244,0.262272,6,False
637.96625,53.35480820674144,910.9182,0.262272,7,False
637.399,53.44784147427045,910.7748,0.262272,8,False
646.4198,54.44228591246656,919.73737,0.2688,0,False
648.9347,54.14558828333969,922.09674,0.2688,1,False
650.334,53.856772452059154,923.59143,0.2688,2,False
652.67773,54.262908925204194,925.8463,0.2688,3,False
646.0029,54.41480481853831,919.0321,0.2688,4,False
647.2949,54.56646873561821,920.5901,0.2688,5,False
654.0165,54.04407439554072,927.14465,0.2688,6,False
653.4105,54.024248518001194,926.36255,0.2688,7,False
652.8699,54.27737776971059,926.2457,0.2688,8,False
670.6194,54.63954125569246,943.93695,0.27552,0,False
669.4413,55.016130427807845,942.60333,0.27552,1,False
663.72534,55.262899214314764,936.9828,0.27552,2,False
669.92255,54.714766299613856,943.0911,0.27552,3,False
662.7716,55.2096309925936,935.8008,0.27552,4,False
666.8353,54.55055948041711,940.1305,0.27552,5,False
665.4697,54.83001533958035,938.5979,0.27552,6,False
662.3351,55.15479827985572,935.2871,0.27552,7,False
669.18634,54.94019327073401,942.56213,0.27552,8,False
678.94543,55.77108905491972,952.263,0.2824,0,False
679.4332,55.88340332553071,952.5953,0.2824,1,False
682.1289,55.550177528561626,955.38635,0.2824,2,False
683.59863,55.20546081481454,956.7672,0.2824,3,False
686.005,55.64248789334498,959.0342,0.2824,4,False
680.4103,55.91688882808521,953.70544,0.2824,5,False
686.2556,55.66221126974892,959.3838,0.2824,6,False
687.39667,55.29849408234355,960.34863,0.2824,7,False
686.75336,55.3570384151487,960.12915,0.2824,8,False
696.21814,56.50007713115397,969.5357,0.28944,0,False
699.4148,56.147203484933485,972.57684,0.28944,1,False
700.9115,55.84880649487466,974.16895,0.28944,2,False
696.6763,56.58657190519239,969.84485,0.28944,3,False
703.41376,56.30246033655524,976.44293,0.28944,4,False
697.6008,56.60166115130887,970.896,0.28944,5,False
703.57263,56.23007295565039,976.7008,0.28944,6,False
704.80804,56.01222567376644,977.76,0.28944,7,False
704.2022,55.9927396684133,977.578,0.28944,8,False
714.2632,57.28443200499044,987.58075,0.296672,0,False
717.03687,56.803949839771334,990.1989,0.296672,1,False
718.49695,56.51249055815219,991.7544,0.296672,2,False
721.1381,56.943167961073364,994.3067,0.296672,3,False
713.724,57.13980290268918,986.7532,0.296672,4,False
715.3722,57.29476843529404,988.66736,0.296672,5,False
722.6355,56.655668460165515,995.7637,0.296672,6,False
721.8785,56.70197199946395,994.83044,0.296672,7,False
721.4551,57.01495112475797,994.83093,0.296672,8,False
740.8694,57.38643681928087,1014.18695,0.304064,0,False
739.6216,57.60681965557124,1012.7836,0.304064,1,False
733.34656,57.949346081894916,1006.604,0.304064,2,False
740.09247,57.38602681473856,1013.26105,0.304064,3,False
739.3678,57.61979414141683,1012.397,0.304064,4,False
732.29224,57.92009009988217,1005.5874,0.304064,5,False
736.64233,57.170903905142346,1009.7705,0.304064,6,False
735.09973,57.51265348075426,1008.05176,0.304064,7,False
731.7103,57.87420195992266,1005.0862,0.304064,8,False
750.7742,58.56575554248432,1024.0918,0.311648,0,False
750.2228,58.559751133858065,1023.3848,0.311648,1,False
753.72546,58.1446970619177,1026.9829,0.311648,2,False
755.26855,57.88842803858163,1028.4371,0.311648,3,False
758.0117,58.2363492615147,1031.0409,0.311648,4,False
758.86975,58.09366768078943,1032.1649,0.311648,5,False
752.0144,58.56630041694187,1025.1426,0.311648,6,False
758.39496,58.271749916865545,1031.3469,0.311648,7,False
759.6662,58.06159561494658,1033.042,0.311648,8,False
769.21313,59.16990263038058,1042.5308,0.319424,0,False
772.77356,58.83456746793723,1045.9355,0.319424,1,False
774.3506,58.557868349841385,1047.608,0.319424,2,False
769.7969,59.29623258258277,1042.9655,0.319424,3,False
777.1405,59.01256338726759,1050.1697,0.319424,4,False
777.8904,58.75130957186445,1051.1855,0.319424,5,False
770.9114,59.308117319513265,1044.0396,0.319424,6,False
777.5168,58.986031777542586,1050.4688,0.319424,7,False
778.73944,58.719118820496185,1052.1152,0.319424,8,False
792.31116,59.53137018759983,1065.6287,0.327392,0,False
793.89233,59.255340024283555,1067.0544,0.327392,1,False
789.2971,59.928103530254695,1062.5546,0.327392,2,False
788.77625,59.90423695005474,1061.9448,0.327392,3,False
796.8026,59.65299048236202,1069.8318,0.327392,4,False
790.4076,59.9932241201267,1063.7028,0.327392,5,False
798.4301,59.414513498243736,1071.5582,0.327392,6,False
797.6135,59.434258453834126,1070.5656,0.327392,7,False
797.10406,59.694881078033966,1070.4799,0.327392,8,False
818.53815,60.023283926834246,1091.8557,0.335552,0,False
817.2082,60.30156372033664,1090.3702,0.335552,1,False
810.417,60.706135702464955,1083.6744,0.335552,2,False
817.6769,60.120573688888065,1090.8455,0.335552,3,False
809.2251,60.68951972890802,1082.2543,0.335552,4,False
813.90247,59.89103588275155,1087.1976,0.335552,5,False
812.2759,60.150320597392266,1085.404,0.335552,6,False
808.6184,60.60458405108972,1081.5704,0.335552,7,False
816.97766,60.332837356281296,1090.3535,0.335552,8,False
829.1279,61.26090421699542,1102.4456,0.343936,0,False
829.77576,61.368821728369745,1102.9377,0.343936,1,False
832.80493,60.80604733567094,1106.0624,0.343936,2,False
834.459,60.52513488142316,1107.6276,0.343936,3,False
837.6,60.94394373180367,1110.6292,0.343936,4,False
830.9989,61.35559908188012,1104.2941,0.343936,5,False
837.93427,60.98376272557761,1111.0624,0.343936,6,False
839.22797,60.65655752162462,1112.1799,0.343936,7,False
838.3622,60.70091893414367,1111.738,0.343936,8,False
850.1665,61.984033544111874,1123.4841,0.352512,0,False
853.8574,61.47997611770971,1127.0195,0.352512,1,False
855.5521,61.182043080159296,1128.8096,0.352512,2,False
850.7821,62.03777111313805,1123.9507,0.352512,3,False
858.65125,61.60870135960647,1131.6804,0.352512,4,False
851.90186,62.00910316395573,1125.197,0.352512,5,False
858.9472,61.546375274378136,1132.0753,0.352512,6,False
860.22845,61.36600564453965,1133.1804,0.352512,7,False
859.4603,61.32310622190174,1132.8362,0.352512,8,False
877.07556,61.88050200238098,1150.3931,0.361312,0,False
871.62854,62.537955075574665,1144.7905,0.361312,1,False
875.3655,62.074973630556435,1148.6229,0.361312,2,False
872.1548,62.65562637921877,1145.3234,0.361312,3,False
880.1743,62.260630161072136,1153.2035,0.361312,4,False
880.92883,62.021106586411626,1154.224,0.361312,5,False
873.459,62.69235954933214,1146.5872,0.361312,6,False
880.587,62.25583958168299,1153.539,0.361312,7,False
881.91766,62.06989173215038,1155.2935,0.361312,8,False
897.3395,62.7608464922884,1170.657,0.370336,0,False
899.0857,62.58952393636387,1172.2478,0.370336,1,False
894.31555,63.304944099125485,1167.573,0.370336,2,False
902.4011,62.97184238247843,1175.5697,0.370336,3,False
893.61914,63.25576513323425,1166.6483,0.370336,4,False
895.5465,63.265486556724376,1168.8417,0.370336,5,False
902.7674,62.97431859412214,1175.8955,0.370336,6,False
904.1639,62.75272192859465,1177.1158,0.370336,7,False
903.2748,62.7850205758951,1176.6506,0.370336,8,False
916.0996,63.890991644397225,1189.4172,0.379584,0,False
919.83386,63.584626539746324,1192.9958,0.379584,1,False
921.71106,63.337561039425886,1194.9685,0.379584,2,False
916.7781,64.04012000707071,1189.9467,0.379584,3,False
925.07776,63.776503270752656,1198.1069,0.379584,4,False
918.0635,63.97736233811363,1191.3586,0.379584,5,False
925.40546,63.82636198101668,1198.5336,0.379584,6,False
926.86163,63.548734957904024,1199.8136,0.379584,7,False
925.92993,63.545444131972296,1199.3058,0.379584,8,False
939.6998,64.73417138046253,1213.0173,0.389056,0,False
943.0354,64.45616672158721,1216.1975,0.389056,1,False
944.8506,64.22459507712895,1218.108,0.389056,2,False
948.3208,64.55620782991183,1221.4894,0.389056,3,False
939.0322,64.66045687959176,1212.0614,0.389056,4,False
941.105,64.68542939309665,1214.4001,0.389056,5,False
950.2399,64.35921683171979,1223.368,0.389056,6,False
949.16003,64.37226684471791,1222.112,0.389056,7,False
948.76495,64.63941177801851,1222.1407,0.389056,8,False
974.17487,65.12184146481361,1247.4924,0.398752,0,False
972.6939,65.37736600621758,1245.856,0.398752,1,False
964.76685,65.47633894481353,1238.0243,0.398752,2,False
973.09485,65.16413667023127,1246.2634,0.398752,3,False
963.3468,65.44093828946268,1236.376,0.398752,4,False
968.5758,64.97902501417312,1241.871,0.398752,5,False
966.7051,65.23856328425447,1239.8333,0.398752,6,False
962.67285,65.36731550013428,1235.6249,0.398752,7,False
972.24475,65.37896826081057,1245.6206,0.398752,8,False
986.8745,66.17265613278128,1260.1921,0.408704,0,False
987.61755,66.22861635801054,1260.7795,0.408704,1,False
991.10645,65.99354349055278,1264.3639,0.408704,2,False
993.0513,65.71420092211834,1266.2198,0.408704,3,False
996.78687,66.1820808424579,1269.816,0.408704,4,False
988.933,66.27753097886792,1262.2281,0.408704,5,False
997.05304,66.18606220235563,1270.1812,0.408704,6,False
998.5241,65.92909185546034,1271.4761,0.408704,7,False
997.55005,65.88867943405937,1270.9259,0.408704,8,False
1011.6299,66.97600608547944,1284.9475,0.418912,0,False
1016.0161,66.7255472580917,1289.1782,0.418912,1,False
1017.928,66.38583152080152,1291.1854,0.418912,2,False
1012.48376,67.08197607527777,1285.6523,0.418912,3,False
1021.8185,66.79879780645405,1294.8477,0.418912,4,False
1013.79675,67.12686078306793,1287.0919,0.418912,5,False
1022.1578,66.88271386771318,1295.2859,0.418912,6,False
1023.6514,66.59977296994026,1296.6034,0.418912,7,False
1022.66724,66.62245808968277,1296.0431,0.418912,8,False
1043.4688,67.04758964168948,1316.7864,0.429376,0,False
1037.086,67.71838944169481,1310.248,0.429376,1,False
1041.5425,67.40366779709596,1314.7999,0.429376,2,False
1037.911,67.91003419644694,1311.0796,0.429376,3,False
1047.4757,67.59204330510279,1320.5049,0.429376,4,False
1048.2183,67.2973363559248,1321.5134,0.429376,5,False
1039.3448,67.91261830402284,1312.473,0.429376,6,False
1047.895,67.56347246225944,1320.847,0.429376,7,False
1049.4258,67.25676209062554,1322.8016,0.429376,8,False
1067.5876,68.12246510253506,1340.9053,0.440096,0,False
1069.4889,67.88458694084042,1342.6509,0.440096,1,False
1063.8551,68.65066424376427,1337.1125,0.440096,2,False
1073.6945,68.31008533901658,1346.863,0.440096,3,False
1063.121,68.53994683294967,1336.1501,0.440096,4,False
1065.2772,68.7114474171623,1338.5724,0.440096,5,False
1073.9939,68.3725732681432,1347.1221,0.440096,6,False
1075.4985,68.00799291328032,1348.4506,0.440096,7,False
1074.5415,68.03756179349641,1347.9174,0.440096,8,False
1089.7358,69.31203393929637,1363.0535,0.451072,0,False
1094.3707,68.89509708333932,1367.5327,0.451072,1,False
1096.3281,68.6173729538877,1369.5856,0.451072,2,False
1090.6294,69.36952628676268,1363.798,0.451072,3,False
1100.6067,69.15011990865861,1373.6359,0.451072,4,False
1091.9872,69.43981509178649,1365.2823,0.451072,5,False
1100.8843,69.12092326940856,1374.0125,0.451072,6,False
1102.502,68.92316081530139,1375.454,0.451072,7,False
1101.4707,68.88583421756098,1374.8466,0.451072,8,False
1117.9877,70.24746469738231,1391.3052,0.462336,0,False
1121.6597,69.81758572435933,1394.8218,0.462336,1,False
1123.7777,69.56129512183682,1397.0352,0.462336,2,False
1128.2021,70.01794847043223,1401.3707,0.462336,3,False
1116.9823,70.08526474252426,1390.0115,0.462336,4,False
1119.5024,70.2185162187763,1392.7976,0.462336,5,False
1130.1167,69.8237142133076,1403.2449,0.462336,6,False
1129.1224,69.80576572498815,1402.0745,0.462336,7,False
1128.5308,69.995646381249,1401.9066,0.462336,8,False
1158.5161,70.72386839636472,1431.8337,0.473888,0,False
1156.8867,70.99130464868223,1430.0488,0.473888,1,False
1147.4408,71.15600778916703,1420.6982,0.473888,2,False
1157.3241,70.69078210875931,1430.4927,0.473888,3,False
1145.867,71.0911515443289,1418.8961,0.473888,4,False
