Effective_Signal,Noise,Raw_Signal,Exposure_Time,Subframe_Index
14.327515,35.47377912148833,592.4531,0.001952,7
14.282959,35.77221387512341,592.94006,0.001952,8
14.542725,35.392857172347405,593.0775,0.001984,0
14.490845,35.45813690871938,593.1245,0.001984,1
14.363586,35.78935044655316,592.56445,0.001984,2
14.516052,35.51653018721947,592.92487,0.001984,3
14.457397,35.463887761905,592.73004,0.001984,4
14.329346,35.8403690380882,592.64294,0.001984,5
14.575256,35.43027817902847,592.82196,0.001984,6
14.535034,35.47532742811522,592.66064,0.001984,7
14.438171,35.810735420312795,593.0953,0.001984,8
14.8133545,35.456329651855235,593.34814,0.002016,0
14.774231,35.52197353699835,593.4079,0.002016,1
14.673096,35.784543682774185,592.87396,0.002016,2
14.847229,35.48361383570725,593.25604,0.002016,3
14.807312,35.47243851453089,593.07996,0.002016,4
14.67981,35.893389099165326,592.9934,0.002016,5
14.680115,35.51549168887216,592.9268,0.002016,6
14.590759,35.54040216221604,592.7164,0.002016,7
14.495789,35.876665229676206,593.1529,0.002016,8
15.195862,35.51114078540669,593.73065,0.002048,0
15.165405,35.6125656590616,593.7991,0.002048,1
15.044312,35.896472225427594,593.2452,0.002048,2
15.107849,35.57816843588011,593.51666,0.002048,3
15.126648,35.53429794985251,593.3993,0.002048,4
14.99646,35.928870676465316,593.31006,0.002048,5
15.188538,35.57419516817729,593.43524,0.002048,6
15.133484,35.62642219415284,593.2591,0.002048,7
15.056885,35.942713724565024,593.714,0.002048,8
15.273254,35.5768979612786,593.80804,0.00208,0
15.241943,35.63720639257502,593.8756,0.00208,1
15.14032,35.94800332264053,593.3412,0.00208,2
15.333496,35.613129415307284,593.7423,0.00208,3
15.312439,35.54837297420642,593.5851,0.00208,4
15.190857,35.97903689013607,593.50446,0.00208,5
15.322388,35.62988295617776,593.5691,0.00208,6
15.257874,35.63230521985538,593.3835,0.00208,7
15.192749,35.998679344590876,593.84985,0.00208,8
15.569641,35.57192395880473,594.10443,0.002112,0
15.503906,35.64356685777749,594.1376,0.002112,1
15.399292,35.97630982045003,593.60016,0.002112,2
15.61554,35.65508474853855,594.02435,0.002112,3
15.560791,35.67769164373021,593.83344,0.002112,4
15.450623,36.02945665924747,593.7642,0.002112,5
15.490112,35.61101735243471,593.7368,0.002112,6
15.436401,35.677179138052324,593.562,0.002112,7
15.319397,36.034562834238265,593.9765,0.002112,8
16.001526,35.67041406310414,594.5363,0.002144,0
15.948181,35.71556581332647,594.58185,0.002144,1
15.794312,36.060749176980266,593.9952,0.002144,2
15.958191,35.75552776921056,594.367,0.002144,3
15.907227,35.75027593471131,594.1799,0.002144,4
15.784302,36.05584800426063,594.0979,0.002144,5
16.040833,35.71568180145357,594.28754,0.002144,6
15.984131,35.718894402834465,594.10974,0.002144,7
15.906128,36.08078814898586,594.56323,0.002144,8
16.129944,35.692489570829785,594.66473,0.002176,0
16.064087,35.778210191554756,594.69775,0.002176,1
15.916382,36.06674549341161,594.11725,0.002176,2
16.123047,35.76899318154761,594.53186,0.002176,3
16.092041,35.74487574330531,594.3647,0.002176,4
16.009583,36.13930011301135,594.3232,0.002176,5
16.023926,35.73299100637481,594.2706,0.002176,6
15.995544,35.82116895695536,594.12115,0.002176,7
15.899597,36.144694909620746,594.5567,0.002176,8
16.247437,35.76394095452291,594.7822,0.002208,0
16.217163,35.81582001611715,594.8508,0.002208,1
16.04889,36.15797959627138,594.24976,0.002208,2
16.355347,35.77589582380933,594.76416,0.002208,3
16.329773,35.79081783123091,594.6024,0.002208,4
16.183655,36.16273780688087,594.49725,0.002208,5
16.324158,35.79638526133181,594.57086,0.002208,6
16.293518,35.82771554264087,594.4191,0.002208,7
16.173706,36.1492022621879,594.8308,0.002208,8
16.599243,35.782550305427016,595.13403,0.00224,0
16.56012,35.826544871776626,595.1938,0.00224,1
16.42633,36.17221646452357,594.6272,0.00224,2
16.604187,35.847808462612555,595.013,0.00224,3
16.54181,35.8072341973133,594.81445,0.00224,4
16.452515,36.22524461779562,594.7661,0.00224,5
16.52594,35.88867134953041,594.77264,0.00224,6
16.452454,35.89551464902943,594.57806,0.00224,7
16.343506,36.22324314825353,595.0006,0.00224,8
16.89624,35.85065152042571,595.431,0.002272,0
16.87555,35.942430497743025,595.5092,0.002272,1
16.675232,36.255121001418445,594.8761,0.002272,2
16.821228,35.9168618592128,595.23004,0.002272,3
16.773376,35.89275251316542,595.046,0.002272,4
16.691101,36.27504938009355,595.0047,0.002272,5
16.81427,35.88195752515002,595.061,0.002272,6
16.817078,35.94681107258986,594.9427,0.002272,7
16.682678,36.31449613290144,595.3398,0.002272,8
17.031494,35.9532119987669,595.5663,0.002304,0
16.947693,35.995607007921826,595.58136,0.002304,1
16.834106,36.30480438079266,595.035,0.002304,2
17.086365,35.94938169317423,595.4952,0.002304,3
17.060303,35.94921715187765,595.33295,0.002304,4
16.903564,36.32138798556994,595.21716,0.002304,5
17.120117,35.957641126783216,595.3668,0.002304,6
17.098083,35.999159481489116,595.2237,0.002304,7
16.995483,36.35491125170072,595.6526,0.002304,8
17.333618,35.92506195005908,595.8684,0.002336,0
17.290771,36.02886323162044,595.92444,0.002336,1
17.138,36.34791150310003,595.33887,0.002336,2
17.355713,36.04458097154191,595.7645,0.002336,3
17.36615,36.00413887875958,595.6388,0.002336,4
17.24408,36.384304801027,595.5577,0.002336,5
17.276794,36.05095492373591,595.5235,0.002336,6
17.200745,36.095955619653175,595.32635,0.002336,7
17.088257,36.43561740897726,595.74536,0.002336,8
17.72815,36.039121437373204,596.26294,0.002368,0
17.734375,36.10362971783004,596.36804,0.002368,1
17.59253,36.36808534502086,595.7934,0.002368,2
17.676392,36.09598529103452,596.0852,0.002368,3
17.600769,36.047119223346634,595.8734,0.002368,4
17.46228,36.44263603936608,595.7759,0.002368,5
17.637634,36.10972583799865,595.88434,0.002368,6
17.598816,36.138577210265694,595.7244,0.002368,7
17.439453,36.48469926852953,596.09656,0.002368,8
17.909851,36.09198235195036,596.44464,0.0024,0
17.843994,36.134714535893366,596.47766,0.0024,1
17.671387,36.45339596120352,595.87225,0.0024,2
17.812073,36.1744148441419,596.2209,0.0024,3
17.770874,36.12239821523412,596.0435,0.0024,4
17.63684,36.493673512689256,595.95044,0.0024,5
17.845642,36.179785364166555,596.09235,0.0024,6
17.772583,36.19079884144463,595.8982,0.0024,7
17.733887,36.49532971524834,596.391,0.0024,8
18.082764,36.160520545474405,596.61755,0.002432,0
18.034058,36.24876323361427,596.6677,0.002432,1
17.8479,36.55401431276533,596.04877,0.002432,2
18.153625,36.19723483379964,596.56244,0.002432,3
18.110168,36.16903892932064,596.3828,0.002432,4
17.93042,36.55939831978151,596.244,0.002432,5
17.973633,36.170500919201785,596.22034,0.002432,6
17.916199,36.267790681255605,596.0418,0.002432,7
17.855286,36.568051573542974,596.5124,0.002432,8
18.420288,36.19019462422438,596.9551,0.002464,0
18.385132,36.25863571140946,597.0188,0.002464,1
18.215393,36.61535584761245,596.41626,0.002464,2
18.47638,36.31383527031679,596.8852,0.002464,3
18.451294,36.23549742875177,596.72394,0.002464,4
18.30542,36.701888385227136,596.619,0.002464,5
18.374939,36.248981722876955,596.62164,0.002464,6
18.324524,36.31358171487614,596.45013,0.002464,7
18.254639,36.65999778955519,596.91174,0.002464,8
18.7547,36.28763813798157,597.2895,0.002496,0
18.689697,36.300882363657635,597.32336,0.002496,1
18.549011,36.63923591480393,596.7499,0.002496,2
18.630066,36.31800544809585,597.0389,0.002496,3
18.614075,36.29640198507353,596.8867,0.002496,4
18.484253,36.67426702658704,596.79785,0.002496,5
18.63855,36.33425997027995,596.88525,0.002496,6
18.550476,36.38752819200111,596.6761,0.002496,7
18.465271,36.68153112022159,597.1224,0.002496,8
18.89685,36.338168500423464,597.43164,0.002528,0
18.86554,36.36987641749518,597.4992,0.002528,1
18.725342,36.739446959221745,596.9262,0.002528,2
18.736633,36.376153263350204,597.14545,0.002528,3
18.695618,36.372166508655866,596.96826,0.002528,4
18.54187,36.73703278773904,596.85547,0.002528,5
18.828857,36.33603755576275,597.07556,0.002528,6
18.780151,36.381353847281666,596.90576,0.002528,7
18.650513,36.717517111004554,597.3076,0.002528,8
19.086914,36.39249949707667,597.6217,0.00256,0
19.009766,36.41878294615764,597.64343,0.00256,1
18.847412,36.76333781600645,597.0483,0.00256,2
19.117249,36.46416667263417,597.52606,0.00256,3
19.062622,36.444046778679436,597.33527,0.00256,4
18.942627,36.82698832380239,597.2562,0.00256,5
19.130249,36.46732532604897,597.37695,0.00256,6
19.06018,36.48880201135097,597.1858,0.00256,7
18.961853,36.80383385675486,597.61896,0.00256,8
19.62378,36.48870490501201,598.15857,0.002624,0
19.533752,36.53267249737857,598.1674,0.002624,1
19.356445,36.838020682868596,597.5573,0.002624,2
19.649841,36.56974553967833,598.05865,0.002624,3
19.611328,36.57451993467764,597.884,0.002624,4
19.417053,36.930565721304454,597.73065,0.002624,5
19.637146,36.48434590935161,597.88385,0.002624,6
19.583313,36.56777374151759,597.7089,0.002624,7
19.468384,36.906523810214686,598.1255,0.002624,8
20.10376,36.576917921770516,598.63855,0.002688,0
20.054321,36.65590313892866,598.688,0.002688,1
19.865417,36.96593131047734,598.0663,0.002688,2
20.198608,36.655010300089806,598.6074,0.002688,3
20.178345,36.63449928338089,598.451,0.002688,4
20.024048,37.03024807565454,598.33765,0.002688,5
20.184326,36.62584063482281,598.431,0.002688,6
20.105225,36.6710840965875,598.23083,0.002688,7
20.038574,36.95732121508875,598.6957,0.002688,8
20.582336,36.66355296052078,599.1171,0.002752,0
20.516846,36.7049661166928,599.1505,0.002752,1
20.358826,37.08081080687609,598.5597,0.002752,2
20.569153,36.7109974993021,598.97797,0.002752,3
20.463562,36.69539574750773,598.7362,0.002752,4
20.37085,37.102883617203425,598.68445,0.002752,5
20.516113,36.70226062619319,598.7628,0.002752,6
20.444214,36.7615305591423,598.5698,0.002752,7
20.344727,37.13523890986827,599.00183,0.002752,8
21.23108,36.795409881849295,599.76587,0.002816,0
21.177002,36.8547337627645,599.81067,0.002816,1
20.98114,37.182543183937746,599.182,0.002816,2
21.166565,36.885187389624534,599.5754,0.002816,3
21.11023,36.79611929760343,599.3829,0.002816,4
20.91211,37.186395068716855,599.2257,0.002816,5
21.10907,36.81899863002387,599.3558,0.002816,6
21.07782,36.853058678417284,599.2034,0.002816,7
20.916138,37.20076680688428,599.57324,0.002816,8
21.746887,36.92320991612755,600.2817,0.00288,0
21.690552,36.9532751176317,600.3242,0.00288,1
21.503906,37.2417241027428,599.7048,0.00288,2
21.675781,36.97150683277315,600.0846,0.00288,3
21.628052,36.86782153933889,599.9007,0.00288,4
21.468323,37.29477922999789,599.7819,0.00288,5
21.552185,36.93018538814349,599.7989,0.00288,6
21.489075,36.93980431049804,599.6147,0.00288,7
21.342468,37.284887870414565,599.9996,0.00288,8
22.201904,36.97706617067913,600.7367,0.002944,0
22.108765,37.01169267271653,600.74243,0.002944,1
21.887878,37.33493539855992,600.08875,0.002944,2
22.164612,37.03155631383232,600.5734,0.002944,3
22.115784,37.017659317766515,600.3884,0.002944,4
21.944519,37.36142924470865,600.2581,0.002944,5
22.049927,37.00425864298878,600.29663,0.002944,6
21.957153,37.04458474764401,600.08276,0.002944,7
21.798523,37.38864059880644,600.4556,0.002944,8
22.616577,37.09786645635669,601.15137,0.003008,0
22.558472,37.16836835584656,601.19214,0.003008,1
22.384583,37.46547868691405,600.58545,0.003008,2
22.643494,37.139247243749054,601.0523,0.003008,3
22.595215,37.12667467025086,600.86786,0.003008,4
22.398315,37.512254270915804,600.7119,0.003008,5
22.709473,37.102274005186565,600.9562,0.003008,6
22.62201,37.146570680146304,600.7476,0.003008,7
22.487122,37.50419983957797,601.1442,0.003008,8
23.35083,37.135074368571686,601.8856,0.003072,0
23.282837,37.26642687641722,601.9165,0.003072,1
23.064758,37.576425376584545,601.2656,0.003072,2
23.213257,37.24242542630203,601.6221,0.003072,3
23.150879,37.210215793145636,601.4235,0.003072,4
22.994873,37.57809776353346,601.3085,0.003072,5
23.158875,37.236242989387655,601.4056,0.003072,6
23.1156,37.271729961484255,601.2412,0.003072,7
22.975769,37.63074558364454,601.6329,0.003072,8
23.727844,37.30650482042841,602.26263,0.003136,0
23.638428,37.33099180223845,602.2721,0.003136,1
23.403076,37.668776202342464,601.60394,0.003136,2
23.688965,37.29542121079441,602.0978,0.003136,3
23.649109,37.273806958178874,601.92175,0.003136,4
23.432678,37.69151257265276,601.7463,0.003136,5
23.596863,37.33190082546714,601.84357,0.003136,6
23.481995,37.34815534765124,601.6076,0.003136,7
23.348328,37.68865333044978,602.00543,0.003136,8
24.169617,37.358041312437955,602.7044,0.0032,0
24.138489,37.46950859998126,602.77216,0.0032,1
23.923279,37.77069739728545,602.12415,0.0032,2
24.23584,37.46587520446484,602.64465,0.0032,3
24.20343,37.415587607870364,602.4761,0.0032,4
23.975769,37.82094453290535,602.28937,0.0032,5
24.209412,37.45730557005081,602.4561,0.0032,6
24.106628,37.48370230986058,602.23224,0.0032,7
23.981506,37.811711338508374,602.6386,0.0032,8
24.614197,37.51006128609408,603.149,0.003264,0
24.609436,37.54483075024163,603.2431,0.003264,1
24.326782,37.8328589412172,602.52765,0.003264,2
24.610352,37.54919244330033,603.01917,0.003264,3
24.584229,37.51604951033051,602.8569,0.003264,4
24.413025,37.93572962036344,602.7266,0.003264,5
24.58789,37.52222385504996,602.8346,0.003264,6
24.543335,37.61086036334231,602.66895,0.003264,7
24.413452,37.930744828296355,603.07056,0.003264,8
25.29248,37.60980568060518,603.8273,0.003328,0
25.238464,37.69440148623709,603.87213,0.003328,1
25.029419,37.95141499150525,603.2303,0.003328,2
25.105408,37.66139342318251,603.5142,0.003328,3
25.027527,37.60307567183496,603.3002,0.003328,4
24.864319,38.045513731364615,603.1779,0.003328,5
25.118103,37.60483437552962,603.3648,0.003328,6
25.069275,37.69086789445794,603.1949,0.003328,7
24.871643,37.99859788265101,603.52875,0.003328,8
25.787048,37.710583178666965,604.32184,0.003392,0
25.730957,37.796373931747866,604.3646,0.003392,1
25.505615,38.10382069311895,603.7065,0.003392,2
25.697021,37.796209390451274,604.10583,0.003392,3
25.621887,37.7555056500334,603.89453,0.003392,4
25.438293,38.179188699150494,603.7519,0.003392,5
25.661499,37.748948274754675,603.9082,0.003392,6
25.591858,37.783315826554826,603.71747,0.003392,7
25.423523,38.11635010824427,604.0806,0.003392,8
26.255005,37.78624250371542,604.7898,0.003456,0
26.190369,37.897310576309636,604.82404,0.003456,1
25.928955,38.22054520995811,604.1298,0.003456,2
26.15094,37.88588169969263,604.55975,0.003456,3
26.093262,37.8496259690792,604.3659,0.003456,4
25.861084,38.245498841674866,604.1747,0.003456,5
26.167175,37.85853547567961,604.4139,0.003456,6
26.069702,37.941512842328706,604.1953,0.003456,7
25.915894,38.24969869083528,604.573,0.003456,8
26.88916,37.910107033867114,605.42395,0.00352,0
26.798218,37.94749027697191,605.4319,0.00352,1
26.534119,38.30803802136927,604.735,0.00352,2
26.63617,37.959704096495585,605.045,0.00352,3
26.613403,37.979492210458844,604.88605,0.00352,4
26.388306,38.375435215410434,604.7019,0.00352,5
26.621582,37.965543963825255,604.8683,0.00352,6
26.557068,38.055982334185146,604.6827,0.00352,7
26.430908,38.38438248558712,605.088,0.00352,8
27.225403,38.07672802454657,605.7602,0.003584,0
27.141724,38.1295188067678,605.7754,0.003584,1
26.974792,38.417832921963665,605.17566,0.003584,2
27.240784,38.11597516987991,605.6496,0.003584,3
27.17871,38.08528417196907,605.45135,0.003584,4
26.96814,38.474389272218254,605.28174,0.003584,5
27.19989,38.117887625277945,605.4466,0.003584,6
27.161316,38.13303351675882,605.2869,0.003584,7
26.990723,38.45931890788991,605.6478,0.003584,8
27.861694,38.109701021423184,606.3965,0.003648,0
27.712524,38.19158863915719,606.3462,0.003648,1
27.5448,38.49943461547736,605.74567,0.003648,2
27.724243,38.1853414646835,606.13306,0.003648,3
27.673767,38.20097558525753,605.9464,0.003648,4
27.495972,38.54373938263202,605.8096,0.003648,5
27.58905,38.207473617773545,605.83575,0.003648,6
27.541077,38.20505674889254,605.6667,0.003648,7
27.39264,38.57264200546685,606.04974,0.003648,8
28.338074,38.27956967966149,606.87286,0.003712,0
28.296692,38.295435776489725,606.93036,0.003712,1
28.00299,38.63124837843301,606.20386,0.003712,2
28.34851,38.35395583271013,606.7573,0.003712,3
28.2276,38.30755518707273,606.50024,0.003712,4
28.057861,38.70884713286253,606.37146,0.003712,5
28.200378,38.29698408311662,606.4471,0.003712,6
28.152832,38.35550953413364,606.27844,0.003712,7
27.954712,38.66170200529304,606.6118,0.003712,8
28.884094,38.365743463301655,607.4189,0.003776,0
28.811768,38.44216884946864,607.44543,0.003776,1
28.559875,38.72091529287775,606.76074,0.003776,2
28.826965,38.39482141702629,607.2358,0.003776,3
28.792725,38.38973682122194,607.06537,0.003776,4
28.558044,38.75241011548339,606.87164,0.003776,5
28.698853,38.39096953224718,606.94556,0.003776,6
28.595276,38.43403619357998,606.7209,0.003776,7
28.483826,38.78993362330004,607.1409,0.003776,8
29.302734,38.43341039717329,607.8375,0.00384,0
29.243347,38.54317023158973,607.877,0.00384,1
28.959656,38.8367712474628,607.1605,0.00384,2
29.35382,38.531811487328646,607.76263,0.00384,3
29.28064,38.47738608173477,607.5533,0.00384,4
29.025757,38.891795475480315,607.33936,0.00384,5
29.29834,38.507901748755806,607.54504,0.00384,6
29.219055,38.56382421040879,607.34467,0.00384,7
29.020935,38.88028837431248,607.67804,0.00384,8
29.950256,38.56617094693388,608.48505,0.003904,0
29.857788,38.651451891735185,608.49146,0.003904,1
29.57666,38.96525642091044,607.7775,0.003904,2
29.81842,38.59989921533581,608.22723,0.003904,3
29.691772,38.60786732992789,607.9644,0.003904,4
29.464905,38.988257136254596,607.7785,0.003904,5
29.848877,38.62244407036647,608.0956,0.003904,6
29.669128,38.64281482236355,607.79474,0.003904,7
29.562927,39.01096383518354,608.22003,0.003904,8
30.710388,38.72706536101246,609.2452,0.004,0
30.592834,38.816351942296244,609.2265,0.004,1
30.288147,39.143098588537434,608.489,0.004,2
30.630615,38.806662887585766,609.0394,0.004,3
30.57312,38.74959133425499,608.84576,0.004,4
30.308472,39.13691075682646,608.6221,0.004,5
30.541748,38.75520192272876,608.78845,0.004,6
30.440857,38.843139804860186,608.56647,0.004,7
30.328247,39.14511624246935,608.98535,0.004,8
31.4552,38.84979968127449,609.99,0.004096,0
31.332275,38.89678835974231,609.96594,0.004096,1
31.078674,39.2413324399979,609.27954,0.004096,2
31.289307,38.911052201977554,609.6981,0.004096,3
31.216187,38.913523018824655,609.48883,0.004096,4
30.9469,39.298223267642264,609.2605,0.004096,5
31.24347,38.87024596042409,609.4902,0.004096,6
31.163635,38.941006810151215,609.28925,0.004096,7
30.971008,39.25649991066521,609.6281,0.004096,8
32.070435,38.94013285310049,610.6052,0.004192,0
31.956177,39.04241549941631,610.58984,0.004192,1
31.735413,39.32711240348557,609.9363,0.004192,2
32.022217,39.042064837636694,610.431,0.004192,3
31.956482,39.01127943078519,610.2291,0.004192,4
31.69104,39.41726215222686,610.00464,0.004192,5
32.05066,39.002820389701654,610.29736,0.004192,6
31.981506,39.08253929919868,610.1071,0.004192,7
31.735107,39.406561573152125,610.3922,0.004192,8
32.872314,39.1131628621519,611.4071,0.004288,0
32.793457,39.22826624260994,611.4271,0.004288,1
32.493652,39.560477817816455,610.6945,0.004288,2
32.978394,39.20028612999532,611.3872,0.004288,3
32.877563,39.177018372219,611.1502,0.004288,4
32.620605,39.555436380384975,610.9342,0.004288,5
32.812378,39.15965791672997,611.0591,0.004288,6
32.677734,39.242354753955375,610.80334,0.004288,7
32.491028,39.560075905469056,611.14813,0.004288,8
33.70459,39.28297217762751,612.2394,0.004384,0
33.591125,39.34927153055866,612.2248,0.004384,1
33.31122,39.64953512024434,611.5121,0.004384,2
33.65558,39.33100474923925,612.0644,0.004384,3
33.611145,39.36210844909071,611.8838,0.004384,4
33.325317,39.69399903389897,611.6389,0.004384,5
33.588684,39.323317164070865,611.8354,0.004384,6
33.44989,39.36635954881892,611.5755,0.004384,7
33.25879,39.70853801076128,611.9159,0.004384,8
34.401184,39.422975241836205,612.936,0.00448,0
34.309937,39.52345063128787,612.9436,0.00448,1
34.01001,39.83791602304778,612.2109,0.00448,2
34.351196,39.52390109680476,612.76,0.00448,3
34.268127,39.47276112234601,612.5408,0.00448,4
33.972473,39.917276178570276,612.2861,0.00448,5
34.47455,39.4847025046409,612.72125,0.00448,6
34.382202,39.523418262508216,612.5078,0.00448,7
34.156982,39.88550082654094,612.8141,0.00448,8
35.20276,39.578188935085095,613.73755,0.004576,0
35.137146,39.69481095078868,613.7708,0.004576,1
34.803467,39.99977340832114,613.00433,0.004576,2
35.180725,39.61612784224066,613.58954,0.004576,3
35.092834,39.62084019707897,613.3655,0.004576,4
34.769836,40.050168900847794,613.08344,0.004576,5
35.12262,39.569959172857466,613.3693,0.004576,6
35.045288,39.69564984166144,613.1709,0.004576,7
34.85205,40.00424029991372,613.50916,0.004576,8
35.96692,39.729936471512445,614.5017,0.004672,0
35.856995,39.8211570873807,614.49066,0.004672,1
35.535706,40.148904468392935,613.7366,0.004672,2
36.031616,39.817321386991416,614.4404,0.004672,3
35.952454,39.76282584904162,614.2251,0.004672,4
35.681946,40.19566926280147,613.99554,0.004672,5
35.962463,39.74176456307855,614.20917,0.004672,6
35.81299,39.84897535609704,613.9386,0.004672,7
35.639038,40.166993221424235,614.29614,0.004672,8
36.96942,39.94024452513477,615.5042,0.004768,0
36.838074,39.974026741502804,615.47174,0.004768,1
36.47699,40.311333702106886,614.67786,0.004768,2
36.83795,39.97506254245181,615.24677,0.004768,3
36.708862,39.968607668308664,614.9815,0.004768,4
36.442932,40.360674511896406,614.75653,0.004768,5
36.593994,39.930520404246344,614.8407,0.004768,6
36.48523,39.996755019618185,614.61084,0.004768,7
36.306763,40.31268509865754,614.96387,0.004768,8
37.639893,40.05368900563543,616.1747,0.004864,0
37.5282,40.1713980728558,616.16187,0.004864,1
37.158203,40.4600142966618,615.3591,0.004864,2
37.425903,40.13509378907288,615.8347,0.004864,3
37.36908,40.11636305524507,615.6417,0.004864,4
37.046387,40.486821041013876,615.36,0.004864,5
37.419678,40.04364928914534,615.6664,0.004864,6
37.31653,40.14893144237598,615.44214,0.004864,7
37.09546,40.46274136634784,615.75256,0.004864,8
38.4234,40.21510671498512,616.9582,0.00496,0
38.287903,40.297498746202095,616.9216,0.00496,1
37.964294,40.6003626278535,616.16516,0.00496,2
38.361633,40.27857379969634,616.77045,0.00496,3
38.267334,40.286326122424036,616.54,0.00496,4
37.939148,40.64746459705012,616.25275,0.00496,5
38.251526,40.271814119544764,616.4982,0.00496,6
38.08374,40.34836898083038,616.20935,0.00496,7
37.90564,40.6430867196016,616.56274,0.00496,8
39.23114,40.36593983338717,617.7659,0.005056,0
39.09442,40.4730535200667,617.7281,0.005056,1
38.741943,40.70821540166851,616.9428,0.005056,2
39.14612,40.43797655251242,617.55493,0.005056,3
39.062195,40.422957438751865,617.33484,0.005056,4
38.73706,40.819278079466116,617.05066,0.005056,5
39.048035,40.413864509066734,617.29474,0.005056,6
38.911804,40.459342644483925,617.0374,0.005056,7
38.703674,40.79927956843509,617.3608,0.005056,8
39.87329,40.529636844304335,618.4081,0.005152,0
39.72638,40.63923483482249,618.36005,0.005152,1
39.37921,40.94286208019412,617.5801,0.005152,2
40.02649,40.59857964757409,618.4353,0.005152,3
39.94171,40.57312160237436,618.21436,0.005152,4
39.626404,40.93373947912764,617.94,0.005152,5
39.828674,40.596980090379404,618.0754,0.005152,6
39.714417,40.646401822118065,617.84,0.005152,7
39.49585,40.94754206625277,618.15295,0.005152,8
40.9494,40.73775461050325,619.4842,0.00528,0
40.85089,40.80767926675591,619.48456,0.00528,1
40.443054,41.09705615688383,618.6439,0.00528,2
40.89972,40.74389658644304,619.30853,0.00528,3
40.79358,40.7880287201062,619.0662,0.00528,4
40.419617,41.14749750518167,618.7332,0.00528,5
40.81366,40.6812225368334,619.06036,0.00528,6
40.708008,40.804625811875,618.8336,0.00528,7
40.459167,41.144012466572,619.1163,0.00528,8
42.12854,40.92128559115485,620.6633,0.005408,0
41.946655,41.02660550796175,620.5803,0.005408,1
41.55365,41.29400129930469,619.7545,0.005408,2
42.060852,40.957190659988676,620.46967,0.005408,3
41.99109,40.903148284954064,620.26373,0.005408,4
41.643066,41.363826151820085,619.95667,0.005408,5
41.8631,40.94667350399866,620.1098,0.005408,6
41.72058,40.99016365686529,619.8462,0.005408,7
41.471313,41.34132175776399,620.1284,0.005408,8
43.068787,41.16736654109407,621.6036,0.005536,0
42.96521,41.20570736059704,621.5989,0.005536,1
42.544373,41.55174040471682,620.74524,0.005536,2
42.95514,41.14255856888577,621.36395,0.005536,3
42.88867,41.15251466602841,621.1613,0.005536,4
42.49066,41.58308956781401,620.80426,0.005536,5
42.904846,41.153148554630015,621.15155,0.005536,6
42.752075,41.23885568836346,620.8777,0.005536,7
42.55255,41.52007834341628,621.20966,0.005536,8
44.11725,41.39554485848502,622.65204,0.005664,0
43.99066,41.436974199046865,622.6243,0.005664,1
43.60315,41.727049715335696,621.804,0.005664,2
44.166504,41.38197424761409,622.5753,0.005664,3
44.070312,41.40233960481455,622.34296,0.005664,4
43.681274,41.78375981729365,621.9949,0.005664,5
43.99048,41.32652652806273,622.2372,0.005664,6
43.86664,41.44528218582533,621.99225,0.005664,7
43.59607,41.75576891508581,622.2532,0.005664,8
45.271667,41.52941673634714,623.80646,0.005792,0
45.084778,41.649736885126465,623.71844,0.005792,1
44.702698,41.90217830026816,622.90356,0.005792,2
45.246338,41.56123524674935,623.65515,0.005792,3
45.15271,41.54379386931117,623.42535,0.005792,4
44.767822,41.89239213921872,623.0814,0.005792,5
44.989136,41.56518693526573,623.23584,0.005792,6
44.864075,41.63042621066314,622.9897,0.005792,7
44.583008,41.94539871330433,623.2401,0.005792,8
46.21454,41.70148647160208,624.7493,0.00592,0
46.090576,41.806647241909005,624.72424,0.00592,1
45.632812,42.123974573270196,623.8337,0.00592,2
46.15033,41.76452197258455,624.55914,0.00592,3
46.041565,41.74837534633263,624.3142,0.00592,4
45.592285,42.123397330032994,623.9059,0.00592,5
46.136414,41.699479607263385,624.3831,0.00592,6
45.952698,41.76706022438927,624.0783,0.00592,7
45.70697,42.10773084067931,624.3641,0.00592,8
47.3985,41.88556772150784,625.9333,0.006048,0
47.23065,41.97179545311409,625.8643,0.006048,1
46.81018,42.31720000342888,625.01105,0.006048,2
47.23517,41.90089973347174,625.644,0.006048,3
47.140747,41.923506628663404,625.4134,0.006048,4
46.726562,42.31767744292881,625.04016,0.006048,5
46.96747,41.90238060514101,625.2142,0.006048,6
46.774597,41.94518292143995,624.9002,0.006048,7
46.565918,42.3401818369849,625.223,0.006048,8
48.429382,42.114315189941074,626.9642,0.006176,0
48.289673,42.18732297245601,626.92334,0.006176,1
47.858948,42.46981610211034,626.0598,0.006176,2
48.19403,42.14409716462324,626.60284,0.006176,3
48.081116,42.15348680812189,626.35376,0.006176,4
47.633606,42.52138496289954,625.9472,0.006176,5
48.085754,42.10820558278094,626.33246,0.006176,6
47.96649,42.21299411212181,626.0921,0.006176,7
47.674377,42.54640333217561,626.3315,0.006176,8
49.462036,42.27741068103629,627.9968,0.006304,0
49.36035,42.36071443288025,627.994,0.006304,1
48.89801,42.68744219733331,627.0989,0.006304,2
49.40747,42.31136283349751,627.8163,0.006304,3
49.25116,42.32899302881701,627.5238,0.006304,4
48.840637,42.69971535961969,627.15424,0.006304,5
49.34326,42.307098246777784,627.58997,0.006304,6
49.100586,42.379841684258864,627.2262,0.006304,7
48.89789,42.68544881998614,627.555,0.006304,8
